Link,Title,Location,Salary,Summary
https://www.indeed.com/viewjob?jk=2f4bcc64dd0ef63e,Internship: SOLIDWORKS- Web Developer -Flexible Start date 2...,"Dassault Systèmes 4.1 Waltham, MA",,"Completing work on a prototype web app started by a previous intern. Includes thoroughly documenting how to build, deploy, and maintain the app."
https://www.indeed.com/viewjob?jk=ebac7b184acf3df0,Growth Analyst (Remote),Lift Ventures Remote,,"As our Growth Analyst, you will work closely with both our CEO and Head of Strategy & Operations to lead high-priority data analysis and market research…"
https://www.indeed.com/viewjob?jk=3f47ecc1349301cb,Data Analyst,"Insurify Cambridge, MA 02142 (East Cambridge area)",,"This role will require a mix of data science, business analytics, and analytics engineering using SQL and python. Knowledge of Python (preferred) or R."
https://www.indeed.com/viewjob?jk=673b730cfd3da121,Senior Python Developer,"Homesite Insurance 3.2 Boston, MA",,Write Python code based on functional specification and technical design. Adhere to architectural standards and develop designs that consider impact with other…
https://www.indeed.com/viewjob?jk=e90a76b5742f8210,"Research Scientist, Perception","Motional Pittsburgh, PA 15212 (Central Northside area)",,Identify and develop state-of-the-art perception algorithms. Lead and work with software developers to implement developed algorithms into production.
https://www.indeed.com/viewjob?jk=b0dec9dcff883cb8,Machine Learning Engineer,"Peapod Digital Labs 3.3 Quincy, MA 02169",,"Announced in May 2018, Peapod Digital Labs (PDL) is an Ahold Delhaize USA company that powers the eCommerce and digital strategies for the Great Local Brands of…"
https://www.indeed.com/viewjob?jk=12f911882306c76e,Senior Character TD,"Sony Interactive Entertainment PlayStation 3.7 San Diego, CA",,"Set up and maintain character (humans and animals) rigs. Set up character dynamics (i.e. cloth, hair). Create and support rigging/animation tools as needed."
https://www.indeed.com/viewjob?jk=7a8f8d8eb064c569,Software Engineer (Multiple Openings),"ModelOp Salt Lake City, UT • Remote",,"The work will be in a combination of Java, Python, and Go. The ideal candidate for this position is a software engineer with a passion for learning and solving…"
https://www.indeed.com/viewjob?jk=e1d7869eaba910a4,"Process Engineer, Drive Unit, Production Engineering","Tesla 3.5 Sparks, NV 89434",,"A process engineer will implement, develop, and optimize production methodologies in the manufacturing operations of Tesla."
https://www.indeed.com/viewjob?jk=01880b6ced6ce316,Sr Python Developer,"BNP Paribas 3.9 Tempe, AZ",,This platform generates customer opportunities and distributes across various channels such as ATM/Mobile/Online Banking/Direct mail/branch applications to…
https://www.indeed.com/viewjob?jk=170bb8e7e9cf25da,Senior Python Computer Scientist,"Parsons 4.0 Columbia, MD",,"Parsons' Software Engineers analyze, design, and develop computer software required to support hardware or technical service products."
https://www.indeed.com/viewjob?jk=c64137d68fc69062,Junior/Senior Software Engineer (REMOTE),"Changeis Oklahoma City, OK 73169 • Remote",,Perform the function of Enterprise Systems Developer (Full Stack). Plan and lead technology assignments. Contribute to deliverables and performance metrics…
https://www.indeed.com/viewjob?jk=5e1f32768c8ad773,Data Analyist,"LOCKHEED MARTIN CORPORATION 4.0 Fort Worth, TX 76108",,"This position will be responsible for organizing and reporting data associated with the production, quality, and cost data used to make technical and business…"
https://www.indeed.com/viewjob?jk=735d642243f5fc3b,Entry Level Associate Application Developer - East Lansing,"IBM 3.9 East Lansing, MI 48824",,Our clients' technical and business needs are constantly evolving. We’re looking for a real-world problem solver with the technical savvy to make the impossible…
https://www.indeed.com/viewjob?jk=0db6811fe00ec830,Flight Controls and Autonomy Software Test Engineer,"LOCKHEED MARTIN CORPORATION 4.0 Aguadilla, PR 00603",,"Successful candidates must be willing and able to work on highly complex challenging problems, leading to world-changing technological breakthroughs."
https://www.indeed.com/viewjob?jk=24b70855a0f94a03,"Manager, Software Engineering, Python Runtime","Facebook 4.2 Menlo Park, CA",,The Instagram Python Runtime team builds high-performance customized runtimes to run Instagram’s Server tier. You have also kept your technical skills sharp and…
https://www.indeed.com/viewjob?jk=7e39bf980f3f3701,Data Analyst,"Enable Data Minneapolis, MN 55414 (Prospect Park area)",,A data analyst primarily works with data in a given system performing analysis on those data sets. Analysts help data engineers and scientists in understanding…
https://www.indeed.com/viewjob?jk=8c4582d2698ea644,Project Scientist I,"University Corporation for Atmospheric Research 3.6 Boulder, CO 80305 (Central Boulder area)","$84,287 - $105,838 a year","Work Authorization: UCAR/NCAR will support a work visa to fill this position. UCAR's rich package of employee benefits includes medical, dental, vision,…"
https://www.indeed.com/viewjob?jk=381fe80a8babd696,Software Engineer Latin America,Foxbox United States,,Build cutting-edge mobile and web applications for our clients. Build and ship reliable software leveraging automated testing and Continuous Delivery.
https://www.indeed.com/viewjob?jk=4221953e93885bdb,Computational Linguist,"Roku 3.2 San Jose, CA 95123 (Santa Teresa area)",,"Experience with scripting languages, preferably python in a Linux environment. This person needs to have strong linguistic analytical skills and knowledge, to…"
https://www.indeed.com/viewjob?jk=e72d1566cc5b7e89,Customer Information Researcher,"Grainger 3.7 Chicago, IL 60603 (Loop area)",,"Actively curate and supplement customer information for all of Grainger, primarily through online research, with an emphasis on identifying qualified prospects…"
https://www.indeed.com/viewjob?jk=01c709aafc7ea469,Research Project Coordinator,"HCA Houston Healthcare Kingwood 3.7 Kingwood, TX 77339 (Far Northeast area)",,The GME Research Coordinator will be responsible for coordinating multiple assigned scholarly activity and research project timelines throughout all lifecycle…
https://www.indeed.com/viewjob?jk=0e54406f340bfe52,Data Science Internship,"Vectra 3.8 San Jose, CA 95128 (West San Jose area)",,Vectra delivers a new class of real-time threat detection and advanced analysis of active network intrusions.
https://www.indeed.com/viewjob?jk=96166e22c3af0144,Director of Recruiting,"Codecademy 4.2 New York, NY",,"Work with the executive team to define hiring goals and empower the talent team to achieve goals. Create and instill best practices within your team, as well as…"
https://www.indeed.com/viewjob?jk=b4e3cd0d9e452678,Software Developer,"First Bank 3.8 Hazelwood, MO 63042",,"As a Software Developer, you will develop a variety of solutions and internal business applications through integration of third party vendor software."
https://www.indeed.com/viewjob?jk=10ce0a8be68b25e7,Senior Lab Technician,Varentec United States,,Nice-to-Have: Experience writing python scripts. We’re looking to hire a passionate and experienced lab technician on a full-time basis to help the engineering…
https://www.indeed.com/viewjob?jk=1d6786f598bbafe0,Strategic Initiatives & Product Analyst,Yardline New York State • Remote,,Success in this position requires a passion for financial technology and innovation. The Strategic Initiatives & Product Analyst is responsible for transforming…
https://www.indeed.com/viewjob?jk=24348cf99c12a985,Data Scientist,"auticon Columbus, OH",,"For these roles, we are looking for individuals with quantitative degrees comfortable enough with research methodologies that they can tackle abstract business…"
https://www.indeed.com/viewjob?jk=6da4296a6bad21fb,Energy Modeler,"Cadeo Group Seattle, WA +2 locations",,Cadeo is seeking an experienced Energy Modeler to support energy efficiency research projects with utilities and government agencies.
https://www.indeed.com/viewjob?jk=c3f48b862620181d,Data Scientist,"GeoControl Systems (GCS) Houston, TX 77058 (Pasadena area)",,The primary function of this position is to utilize data science skills in data wrangling/munging to extract and transform data to produce analyzable datasets…
https://www.indeed.com/viewjob?jk=f67834745f23e195,Associate Software Developer,"Veson Nautical Boston, MA 02116 (Back Bay area)",,"Design, develop, and support scalable SaaS applications in a cloud environment. Work with Product Management to understand business problems and design…"
https://www.indeed.com/viewjob?jk=4879b104abf0f5b9,"Machine Learning Modeler, Cash App","Cash App San Francisco, CA",,"Machine Learning is an integral part of how we design products, operate, and pursue Cash App’s mission to serve the unbanked and completely disrupt traditional…"
https://www.indeed.com/viewjob?jk=3fa18fb3a7f441c9,Threat Intelligence Specialist,"Proofpoint 3.9 Richmond, VA 23173 (University Of Richmond area) +2 locations • Remote",,Blend innovation and speed in a constantly evolving cloud architecture. Analyze new threats and offer deep insight through data-driven intel.
https://www.indeed.com/viewjob?jk=cb030efe4645e221,Research Associate,"Harvard University 4.3 Boston, MA • Temporarily remote",,"Harvard Business School is seeking a half-time Research Associate for one year or more, beginning in the new year. Evidence of outstanding academic achievement."
https://www.indeed.com/viewjob?jk=5d2bf2bc0af7a6c2,Python Consultant,"Cognizant Technology Solutions 3.9 Naperville, IL 60540",,Experience in onsite/offshore model. Expert in Python with knowledge in Django web. Understanding of frontend technologies such as JavaScript HTML5 and CSS35…
https://www.indeed.com/viewjob?jk=653913a350bc087f,Software Engineer (New Graduate Summer 2021),"Teachable New York, NY",,This is a full time permanent role for a software engineer. Teachable is an instructor-focused platform that empowers creators to build and sell online courses…
https://www.indeed.com/viewjob?jk=487b30db63184515,Penetration Testing Trainee (Remote USA),"BreachLock Florida, NY • Remote",,BreachLocks’s modern SaaS-based approach redefines the old school and time-consuming pen test model into fast and comprehensive security as service.
https://www.indeed.com/viewjob?jk=93c390b422001e1b,"Grapher, Activity Specialist","Amplify Education, Inc. 4.1 United States • Remote",,Our formative assessment products turn data into practical instructional support to help students at every skill level build a strong foundation in early…
https://www.indeed.com/viewjob?jk=f7669fcbd77ecd11,Python developer,"VAUXOO Colima, GA",,Huge hours of python development. You enjoy coding by hand as well as using frameworks. And you’re full of ideas. Proficient English (written and read).
https://www.indeed.com/viewjob?jk=2495c3736a8c59ab,Cell Engineer-Cell Qualification,"Tesla 3.5 Palo Alto, CA",,Tesla is committed to hiring and developing diverse talent in all disciplines. This position will collaborate with multiple teams across Tesla to characterize…
https://www.indeed.com/viewjob?jk=59b7fe8f824c3957,AWS SecOps,SOITRON Remote,,"Currently, for our client, we are looking for AWS SecOps professional who will be working closely with 3rd party vendors to integrate the new PAAS/SAAS clients…"
https://www.indeed.com/viewjob?jk=5a9a0ac14d0aaba7,"Python Developer | Richmond, VA (Remote until 2021)","iknowvate technologies Richmond, VA +1 location",,"Python, Flask, SQL, No SQL. 5 years of experience in Python, Experience working on multiple different databases/platforms (flexibility), 3 years of enterprise…"
https://www.indeed.com/viewjob?jk=6720cf1c03a1c426,Healthcare Data Scientist,"pulseData New York, NY • Remote",,"As a healthcare data scientist, you will be part of the clinical domain expert panel of the team. Assists with defining standard data quality checks at…"
https://www.indeed.com/viewjob?jk=967a405ee33c49d4,Python/SQL Developer,"IDM People Township of Hamilton, NJ 08619",,"Highly proficient in Python Scripting. Strong analytical, problem-solving, collaborative skills. Must have Data warehousing experience."
https://www.indeed.com/viewjob?jk=b5eda0518f48ff4e,Python Developers,"Synechron 3.6 Delaware, NJ",,The role is for a hands-on senior developer with distributed computing technologies experience. The role requires deep understanding of Python in order to…
https://www.indeed.com/viewjob?jk=0123790fc8ddfe0e,Research Coordinator,"St. Lucie Medical Center 3.7 Port Saint Lucie, FL 34952",,The GME Research Coordinator will be responsible for coordinating multiple assigned scholarly activity and research project timelines throughout all lifecycle…
https://www.indeed.com/viewjob?jk=e94af63cb41ad9b5,Content Creator,LeetCode Remote,,"This position can be remote or onsite, full-time or part-time (contract). This position is ideal for someone with a passion for computer science, online…"
https://www.indeed.com/viewjob?jk=1a20a1c56fb7df73,PYTHON DEVELOPER,"Pythonwise Seattle, WA",,"We are looking for a Python Web Developer responsible for developing, enhancing, modifying, maintaining applications and managing the interchange of data…"
https://www.indeed.com/viewjob?jk=e004e922fdd74fe6,Python-Developers,"Celandyne Software Solutions Santa Clara, CA 95050",,"Expert in Python, with Knowledge of at least one Python Web Framework such as Django, Flask, etc. Familiarity with some ORM (Object Relational Mapper) Libraries…"
https://www.indeed.com/viewjob?jk=994c0644377f8be1,Bioinformatician,Ashion Analytics LLC Remote,,"Through its CAP accredited and CLIA certified laboratory, Ashion brings together cutting-edge genomics and bioinformatics technologies with proprietary clinical…"
https://www.indeed.com/viewjob?jk=cbc4ec93c21c7c35,Python Engineer,"HealthVerity Philadelphia, PA",,"Research and implement python solutions with a team of developers. Working with our product and data science teams, you will own and be responsible for…"
https://www.indeed.com/viewjob?jk=966fbe8e6d356955,"2021 Intern, Machine Learning Infrastructure",Waymo 3.1 Remote,,"Our software allows our vehicles to perceive the world around them, make the right decision for every situation, and deliver people safely to their destinations…"
https://www.indeed.com/viewjob?jk=228d1bc61aff37ec,TABLEAU,"Zensar Technologies 3.7 Raleigh, NC • Remote",,"Moreover, the offices have been designed to foster creativity and communication, bringing a little bit of home into work every day."
https://www.indeed.com/viewjob?jk=cffaccf3b341d7c6,Python & AWS Developer,Mobiquity 3.6 Remote,,We are seeking a Back End Developer with demonstrated experience designing and implementing enterprise big data solutions. 4+ years of experience with Python 3.
https://www.indeed.com/viewjob?jk=8f5037f31fe9b760,Software Developer (Python),"Yashco Systems, Inc. Hilliard, OH 43026","$129,730 a year","Software Developer (Python) (Multiple Positions with National Placement out of Franklin County, OH) Minimum of either a Bachelor’s degree and five (5) years of…"
https://www.indeed.com/viewjob?jk=ad06cd272c3c5161,Post Bachelor's Student - Space Science and Applications,"Los Alamos National Laboratory 4.2 Los Alamos, NM",,"Magnetospheric and heliospheric research with a focus on data analysis and numerical modeling studies, space weather nowcasting, forecasting, and effects on…"
https://www.indeed.com/viewjob?jk=31661855134fd73a,Data Python Developer,"London Stock Exchange Group 3.8 New York, NY",,Strong familiarity with python and data manipulation libraries required. This is a quantitative developer role initially responsible for development and…
https://www.indeed.com/viewjob?jk=bce30bd948a23840,Hybrid Trader,"Voloridge Investment Management Jupiter, FL",,"Our analyst must remain calm yet highly focused and effective when under duress, such as when a time-sensitive process fails, as well as maintain a strong sense…"
https://www.indeed.com/viewjob?jk=f5355a1b9abf3e01,Senior Python Developer,"Technology Ventures 3.7 McLean, VA 22102","$160,000 - $180,000 a year","Technical Must Haves: Python, Rest-based Web Services, Docker/Kubernetes (or similar). Soft Skill Must Haves: Looking for someone with enthusiasm and drive."
https://www.indeed.com/viewjob?jk=f313e9b432ee0fc7,Biomedical R&D Studies Co-Op Intern,"Apple 4.2 Santa Clara Valley, CA 95014",,"Medical, health, wellness, and/or fitness sensors, systems, and applications. Design and execution of human user studies involving physiological measurement…"
https://www.indeed.com/viewjob?jk=c0f4d6cf2db65afd,VP of Data & Analytics,Coterie Insurance Remote,,We’re looking for a VP of Data and Analytics to help us scale-up and productionalize our data-centric strategy into actionable insights and deliverable products…
https://www.indeed.com/viewjob?jk=550d6627546da0f8,Data Scientist,"Insurify Cambridge, MA 02142 (East Cambridge area)",,"Reporting to the Director of Analytics, this role will be one of the first on our Customer Acquisition Data Science team. Unlimited vacation and sick time."
https://www.indeed.com/viewjob?jk=5eb18f8206da3064,Bioinformatics Scientist,"Jumpcode Genomics, Inc. San Diego, CA 92121",,The Bioinformatics Scientist supports the experimental design of both client studies and large consortium collaborations.
https://www.indeed.com/viewjob?jk=6b24910a006c8b0d,Python Developer,"Cognizant Technology Solutions 3.9 Peoria, IL 61601 +3 locations",,Design and Develop REST API in Python using any framework. Knowledge and Experience in writing ETL jobs / functions using. Employee Status : Full Time Employee.
https://www.indeed.com/viewjob?jk=3dd6c509667887e7,PYTHON SOFTWARE ENGINEER-DEEP LEARNING,InspiHER Tech United States • Remote,"$90,000 - $120,000 a year",Join our Loop client who is disrupting a traditional market in a whole new way through delivering structured data observations and predictive analytics using…
https://www.indeed.com/viewjob?jk=b6506065408f4f15,Early career data scientist / analyst / statistical genetici...,"Data Tecnica Glen Echo, MD • Remote",,"Ideal candidate(s): Candidate(s) (under graduate to post-doctoral level) should have some training in bioinformatics and programming (python/R and bash, at…"
https://www.indeed.com/viewjob?jk=0558bb7a3458addd,Data Scientist,Mystery.org Remote,,"Can you communicate complicated/foreign concepts or methodology to non-experts? Numerical & analytical programming (i.e. pandas, scipy, etc)?"
https://www.indeed.com/viewjob?jk=e6e644c9c83e253c,Entry Level Business Analyst (2+Years Exp),Agama Solutions 3.8 Arizona • Remote,$35 an hour,"Role: Entry Level Business Analyst (2+Years Exp). Check reporting results and flag potential issues. Create dashboards, spreadsheet analysis, and presentations…"
https://www.indeed.com/viewjob?jk=91003e44cef0be36,Crime Data Analyst,"Tulsa County 3.1 Tulsa, OK 74103 • Remote","$45,000 - $55,000 a year","May be required to work after hours on weekends, if necessary. Under general supervision, provides technical, analytical and investigative assistance to…"
https://www.indeed.com/viewjob?jk=58721c1351cd6487,SAS to Python and R Developer - Independent Contractor,Michigan Peer Review Organization 4.8 Michigan,,"This position provides insight and direction on a special data project and is responsible for data design, analysis, presentation, and report writing."
https://www.indeed.com/viewjob?jk=4206ac9fe1d8fb40,Healthcare Data Scientist,"John Snow Labs Lewes, DE 19958 • Remote",,"And 75% hold at least a Master’s degree in disciplines covering data science, medicine, software engineering, pharmacy, DevOps and SecOps."
https://www.indeed.com/viewjob?jk=75304bc19a74f00b,Research Associates,"Rosenblatt Securities 3.7 New York, NY 10005 (Financial District area)",,"Rosenblatt Securities is hiring full-time Research Associates to support our research analysts. You will do primary research such as surveys, web-scraping,…"
https://www.indeed.com/viewjob?jk=bd2d32a1e6455d95,Full Time Opportunities for Students & Recent Graduates - MA...,"Microsoft 4.2 Cambridge, MA",,"Located at the Microsoft New England Research and Development Center (NERD), the Microsoft AI Development Acceleration Program (MAIDAP) is hiring soon-to-be and…"
https://www.indeed.com/viewjob?jk=b616c7551b5d0f3c,Python Developer,Crunch.io United States • Remote,,"Our current CI/CD process is built around GitHub, Jenkins, BlueOcean including unit, integration, and end to end tests and automated system deployments."
https://www.indeed.com/viewjob?jk=1abc52d8890c72ea,ETL Developer (SAS/Python),IT Data Solutions Remote,,"Duration: 1-2+ year contract. This is a Government contract, no 3rd party vendors. Five (5) years of experience using SAS to perform ETL."
https://www.indeed.com/viewjob?jk=c853bdbf3471a09c,Entry-Level Software Developer,"Applied Software Inc. Fulton, MD 20759",,"Fulton,MD FULL TIME Commensurate with Experience. You’ll work in an agile, collaborative environment to understand requirements and designs, code and test…"
https://www.indeed.com/viewjob?jk=c56a3cb85d700a0b,Intern.220496,"Scientific Games 3.5 Reno, NV • Remote",,Testing and reviewing code created by developers. Creation and maintenance of development tools. Basic software debugging using debugging tools.
https://www.indeed.com/viewjob?jk=224481bea6e336bf,Python Developers,"Kynite Fargo, ND",,5+ years of experience with strong python development skills. 2+ years in building python data engineering platforms for data science or data analytic groups.
https://www.indeed.com/viewjob?jk=2fb62a84be133437,"SQA-Lafayette, IN-Capgemini","ASAP Solutions 4.1 Lafayette, IN",,"SQA positions with C/C++/C#, Java, Python in Lafayette, Indiana - Multiple Positions - Total 6 positions – Remote to start / Lets not propose West Coast…"
https://www.indeed.com/viewjob?jk=c549c773f0471be0,Python Developer,"Piper Companies 4.5 Windsor Mill, MD • Remote",,We’re looking for a Python Developer to build/code applications and/or models using various computer programming languages. Must have 2+ years’ experience.
https://www.indeed.com/viewjob?jk=72b5bc8e21a7b513,Backend Software Engineer (Python/Django),"ixlayer San Francisco, CA",,Work on designing and implementing REST APIs into the platform. Develop APIs that handle health information as well as retrieving data from mobile devices.
https://www.indeed.com/viewjob?jk=45e87d04f625d055,2021 Summer Internship,"MetroNet 3.6 Evansville, IN 47715",,"The opportunity to connect with senior leadership, collaborate with other interns and attend a variety of professional and social events."
https://www.indeed.com/viewjob?jk=4d21bb65b9d50012,Data Scientist Intern,"Kennametal, Inc. 3.6 Latrobe, PA 15650",,"Identify high ROI use cases for Data Analytics and Machine Learning through collaborating with Advanced Integrated Manufacturing, plant management, and IT."
https://www.indeed.com/viewjob?jk=22d1b559bda2e975,Jr Software Engineer,"One Door 4.3 Boston, MA 02210 (South Boston area) • Remote",,What You’ll Work On. Work on initiatives to deliver major product features in a highly-scalable environment running on AWS and Azure.
https://www.indeed.com/viewjob?jk=310aa98fd3be5f16,2021 Business Analyst Full Time positions,"Amazon.com Services LLC 3.6 Seattle, WA",,Currently pursuing a bachelor’s degree program with a conferral date between December 2020 and August 2021. Experience with either SQL or Python.
https://www.indeed.com/viewjob?jk=8f21289b90b5f61a,New! Python Developer – Consultant,"Deloitte 4.0 Gilbert, AZ 85297 +2 locations",,"Function as an integrator between business needs and technology solutions, helping to create technology solutions to meet clients’ requirements."
https://www.indeed.com/viewjob?jk=e4e2e0c7e7229240,"Business Intelligence Analyst, YouTube","YouTube 4.3 Los Angeles, CA 90017 (Downtown area)",,"Bachelor's degree in a quantitative discipline (e.g., Statistics, Computer Science, Math, Physics, Engineering) or equivalent practical experience."
https://www.indeed.com/viewjob?jk=88d41b4bb4a9cf00,Python Engineer,"iknowvate technologies New York, NY",,"The top 3 MUST HAVE requirements of the position (years exp, technical, etc.). Masters Degree in Financial Engineering or similar field (math, physics, computer…"
https://www.indeed.com/viewjob?jk=3d64f10273597868,Bioinformatics Scientist,"Harvard University 4.3 Cambridge, MA",,"The Harvard FAS Informatics Group seeks a bioinformatician or computational biologist for a staff scientist position. 00 - Non Union, Exempt or Temporary."
https://www.indeed.com/viewjob?jk=dc3f0653d68fb565,Back End / Python Application Developer (**REMOTE AVAILABLE*...,"Vanderbilt University Medical Center 3.8 Nashville, TN • Remote",,The collaborative nature of this project requires excellent communication skills and the ability to understand and refine requirements.
https://www.indeed.com/viewjob?jk=c1a4ff23ed83626c,Python Developer,"Verata Health Orlando, FL 32801 (Central Business District area)",,Focus on data handling and manipulation as part of our team to build and maintain our HIPAA-compliant platform.
https://www.indeed.com/viewjob?jk=f0b02af7ab53b7b1,Research Associate,"MFS Investment Management 4.1 Boston, MA",,"At MFS, the Quantitative Research Associate Program is designed to allow associates to become fully immersed in the investment management business by working in…"
https://www.indeed.com/viewjob?jk=47863bf1cc791568,Developer,"City of Wichita 3.7 Wichita, KS 67202","$68,000 a year","City of Wichita, Developer/System Analyst, $68,000, Wichita, Kansas. Rework business processes and develop electronic workflows and forms to meet IT and…"
https://www.indeed.com/viewjob?jk=d3f1d7412e8742f0,Software Engineer 1,"Icon Fitness 3.5 Logan, UT",,Testing is looking for a full-time Software Engineer ready to drive our products to release. Candidate will work in test automation. 401(k) with company match.
https://www.indeed.com/viewjob?jk=accd4b9e2652cb0a,Python Developer,"Intellilink Technologies Princeton, NJ",,"Design and implementing highly scalable applications. Develop, Understand and apply core software design patterns. Python, AWS, RESTful, Jenkins, Git."
https://www.indeed.com/viewjob?jk=809945f3928949b2,Python Infrastructure Developer-NAS/File Storage,"JPMorgan Chase Bank, N.A. 3.9 Lewisville, TX",,"You'll be using the latest technologies, data management, and security practices in all aspect of software development. BS/BA degree or equivalent experience."
https://www.indeed.com/viewjob?jk=ad9a2480ecd9393c,Lab Software (Python) Engineer,"Aleron 4.2 Torrance, CA",,"Responsible for the development of lab based Acceptance Test Procedure (ATP) software to test actuation systems, composed of hydro-mechanical, electro…"
https://www.indeed.com/viewjob?jk=c8a566c8f6813da1,Data Analyst - All Levels,"FedEx Services 3.9 Orlando, FL +4 locations • Remote",,Associate Data Analyst (Sponsorship is not available for this position). Data Analyst (Sponsorship is not available for this position).
https://www.indeed.com/viewjob?jk=226669278ac6aa87,Backend Software Engineer,"Textio Seattle, WA 98104 • Remote",,"As an engineer on the Platform Engineering team, you will collaborate closely with frontend engineers, data engineers, and the product team to define and create…"
https://www.indeed.com/viewjob?jk=a9eab55e9b088c91,DevOps Consultant,"StackOverdrive.io New York, NY • Remote",,"Create automated scripts that will build, configure, deploy and test applications deployed to different environments; maintain, support, and enhance our…"
https://www.indeed.com/viewjob?jk=a195d7dabc2ff8e3,Software Engineer,"AT&T 3.8 New York, NY",,Creatives (or Digital Ads) are the transactional unit of Online Advertising; they are what the user sees. Participate in design and code reviews to ensure the…
https://www.indeed.com/viewjob?jk=148f2e5e7a652368,Junior Data Scientist,"Decode_M New York, NY",,"We’re actively looking to recruit a Junior Data Scientist with 1-3 years of experience who, among other things, can support the team in developing scalable data…"
https://www.indeed.com/viewjob?jk=4f4678c12fd0516a,"Intern, Resource Watch","World Resources Institute 4.0 Washington, DC 20002 (NoMa area) • Remote",$15 - $18 an hour,"The intern will work on WRI’s Resource Watch, a high impact initiative to improve how we analyze, visualize, and share data to advance sustainable development."
https://www.indeed.com/viewjob?jk=b5c662f3e55ff215,Python and AWS Developer - Big Data,"Cognizant Technology Solutions 3.9 Richmond, VA • Remote",,Cognizant is looking for Python/AWS Developer to join our Artificial Intelligence and Analytics practice (AIA) for a remote project.
https://www.indeed.com/viewjob?jk=d2e8a5eaac52a039,"Entry-Level Data Positions (Data Engineer, Machine Learning...","Citi 3.9 Jacksonville, FL",,"Our Data & Analytics team makes all of that possible, whether it’s getting data from Point A to B securely and efficiently; creating customized visualization…"
https://www.indeed.com/viewjob?jk=ded65bf2541e3a70,Junior Data Engineer- Spark/Scala/Python,"Cognizant Technology Solutions 3.9 Plano, TX 75023",,Data Engineer – Full – Time *This role is not able to offer visa transfer or sponsorship now or in the future*.
https://www.indeed.com/viewjob?jk=076d4507c2cbe29e,Computational Neuroscientist,"System1 Biosciences San Francisco, CA",,Propose and implement computational models to analyze neural functional activity collected from cerebral organoids.
https://www.indeed.com/viewjob?jk=d32cf04ec12c9b5e,Global Reporting and Data Partner,"PPG Industries 3.4 Pittsburgh, PA 15239 • Remote",,"The work done in this group will drive value and assist HR in supporting the businesses. Provides analytics, reports, dashboards, financial/data analysis, data…"
https://www.indeed.com/viewjob?jk=dd1457118282c80b,Python SW Developer,"Beyondsoft Consulting 3.5 San Diego, CA",,This position is in Rancho Bernardo area of San Diego. The engineer will work in a facility of US. We’re looking for a Python SW developer with strong Python…
https://www.indeed.com/viewjob?jk=d04d5dfc5b7a5543,Research Internship,"Siemens 4.0 Hoffman Estates, IL 60192",,"As a Research Intern, you will be responsible for: You will develop new skills in scientific computing, data management, detector development, and/or artificial…"
https://www.indeed.com/viewjob?jk=7c541433bfbcb0b8,Digital Archives Assistant,"New York Public Library 4.1 Long Island City, NY","$55,000 a year","The New York Public Library seeks an extremely organized, detail-oriented person to serve as the Library’s Digital Archives Assistant. Lifting up to 40 lbs."
https://www.indeed.com/viewjob?jk=a69674cb17e7ad68,SDET – Python,"Highbrow LLC Seattle, WA 98122 (First Hill area)",,SDET with mainly UI and some API automation. 2+ years of Python experience. Experience testing Payroll and SAP. SDET with mainly UI and some API automation.
https://www.indeed.com/viewjob?jk=2cd415445b5f05d5,"Consulting Data Analyst - Tableau, Python, SAS","Kaiser Permanente 4.1 Roseville, CA 95661 (Olympus Pointe area)",,"Under close supervision, this position exists to assist the organization in making strategic data-related decisions by analyzing, manipulating, tracking,…"
https://www.indeed.com/viewjob?jk=dedeac116caa390a,Trader,"Harris Associates 4.1 Chicago, IL 60606 (The Loop area)",,"Responsible for executing orders on behalf of Portfolio Managers in a manner that minimizes execution costs, constrains information leakage and adheres to…"
https://www.indeed.com/viewjob?jk=213f60ab30d8eece,Developer - Python Django,"Energy Sense Finance Tampa, FL",,"We are looking for full-time, on-site Python / Django developers. We are an Equal Opportunity Employer with competitive wages, paid time off, and a 401k with…"
https://www.indeed.com/viewjob?jk=cc3b9d3556dd8689,Database/MES developer,"General Motors 4.1 Rochester, NY",,GM Rochester is looking for a Manufacturing Execution System (MES) Developer Co-Op to build and support our custom MES application.
https://www.indeed.com/viewjob?jk=ac92176c1deaf527,Perl / Python Developer,"Intellisys Technology Chicago, IL",,Strong Knowledge of Perl/Python development in UNIX. Experience of working different modules in Perl/Python.
https://www.indeed.com/viewjob?jk=d415983f29b3d543,Senior Python Developer,"Six Feet Up Inc. Fishers, IN • Remote",,Six Feet Up is looking for a full-time Senior Open Source Web Developer to create beautiful back-end code powering sophisticated Python based web projects.
https://www.indeed.com/viewjob?jk=42c467e36bf3bd9d,Python Developer,"ABS GLOBAL 3.3 DeForest, WI 53532",,"The python developer will develop and maintain multiple large-scale data pipelines, develop tools, pipelines and applications to support acquisition, access and…"
https://www.indeed.com/viewjob?jk=7363bacb02a91ef9,python-developer,"Primafelicitas San Francisco, CA 94121 (Outer Richmond area)",,"We are looking for candidates who have expertise in frontend and backend development. Writing reusable, testable, and efficient code. On-site | Full-time."
https://www.indeed.com/viewjob?jk=e8ca5651c773947b,Autopilot - Deep Learning Internship (Summer 2021),"Tesla 3.5 Palo Alto, CA",,"As an Intern with the Autopilot AI team you will research, design, implement, optimize and deploy deep learning models that advance the state of the art in…"
